"Pressure_Coefficient","Points:0","Points:1","Points:2"
0.033356,0.44975,0.01799,0
0.033526,0.45226,0.01809,0
0.033215,0.45477,0.018191,0
0.032767,0.45729,0.018291,0
0.03354,0.4598,0.018392,0
0.033749,0.46231,0.018492,0
0.033318,0.46482,0.018593,0
0.033466,0.46734,0.018693,0
0.033316,0.46985,0.018794,0
0.033691,0.47236,0.018894,0
0.033076,0.47487,0.018995,0
0.033276,0.47739,0.019095,0
0.033448,0.4799,0.019196,0
0.033471,0.48241,0.019296,0
0.033945,0.48492,0.019397,0
0.033905,0.48744,0.019497,0
0.033339,0.48995,0.019598,0
0.033883,0.49246,0.019698,0
0.03445,0.49497,0.019799,0
0.033727,0.49749,0.019899,0
-0.070042,0.50251,0.019899,0
-0.08249,0.50503,0.019799,0
-0.079292,0.50754,0.019698,0
-0.073801,0.51005,0.019598,0
-0.071541,0.51256,0.019497,0
-0.071777,0.51508,0.019397,0
-0.073964,0.51759,0.019296,0
-0.075537,0.5201,0.019196,0
-0.075346,0.52261,0.019095,0
-0.075754,0.52513,0.018995,0
-0.076237,0.52764,0.018894,0
-0.07638,0.53015,0.018794,0
-0.077068,0.53266,0.018693,0
-0.077687,0.53518,0.018593,0
-0.078063,0.53769,0.018492,0
-0.078378,0.5402,0.018392,0
-0.078587,0.54271,0.018291,0
-0.078818,0.54523,0.018191,0
-0.078628,0.54774,0.01809,0
-0.078441,0.55025,0.01799,0
-0.078296,0.55276,0.017889,0
-0.07775,0.55528,0.017789,0
-0.077566,0.55779,0.017688,0
-0.077923,0.5603,0.017588,0
-0.077917,0.56281,0.017487,0
-0.077846,0.56533,0.017387,0
-0.077804,0.56784,0.017286,0
-0.078016,0.57035,0.017186,0
-0.077955,0.57286,0.017085,0
-0.077944,0.57538,0.016985,0
-0.077884,0.57789,0.016884,0
-0.077923,0.5804,0.016784,0
-0.07798,0.58291,0.016683,0
-0.077875,0.58543,0.016583,0
-0.07794,0.58794,0.016482,0
-0.077879,0.59045,0.016382,0
-0.077988,0.59296,0.016281,0
-0.077926,0.59548,0.016181,0
-0.077982,0.59799,0.01608,0
-0.077725,0.6005,0.01598,0
-0.077781,0.60302,0.015879,0
-0.077683,0.60553,0.015779,0
-0.078197,0.60804,0.015678,0
-0.078201,0.61055,0.015578,0
-0.077961,0.61307,0.015477,0
-0.07778,0.61558,0.015377,0
-0.077818,0.61809,0.015276,0
-0.077952,0.6206,0.015176,0
-0.077815,0.62312,0.015075,0
-0.078319,0.62563,0.014975,0
-0.078372,0.62814,0.014874,0
-0.078034,0.63065,0.014774,0
-0.077827,0.63317,0.014673,0
-0.077845,0.63568,0.014573,0
-0.077771,0.63819,0.014472,0
-0.077994,0.6407,0.014372,0
-0.078145,0.64322,0.014271,0
-0.078453,0.64573,0.014171,0
-0.077942,0.64824,0.01407,0
-0.077991,0.65075,0.01397,0
-0.077658,0.65327,0.013869,0
-0.077767,0.65578,0.013769,0
-0.077809,0.65829,0.013668,0
-0.077809,0.6608,0.013568,0
-0.077873,0.66332,0.013467,0
-0.07779,0.66583,0.013367,0
-0.078185,0.66834,0.013266,0
-0.077389,0.67085,0.013166,0
-0.078226,0.67337,0.013065,0
-0.078492,0.67588,0.012965,0
-0.078087,0.67839,0.012864,0
-0.077919,0.6809,0.012764,0
-0.077959,0.68342,0.012663,0
-0.078235,0.68593,0.012563,0
-0.078117,0.68844,0.012462,0
-0.078131,0.69095,0.012362,0
-0.077967,0.69347,0.012261,0
-0.077917,0.69598,0.012161,0
-0.077941,0.69849,0.01206,0
-0.07813,0.70101,0.01196,0
-0.078161,0.70352,0.011859,0
-0.078143,0.70603,0.011759,0
-0.078015,0.70854,0.011658,0
-0.078184,0.71106,0.011558,0
-0.077622,0.71357,0.011457,0
-0.077989,0.71608,0.011357,0
-0.078331,0.71859,0.011256,0
-0.078172,0.72111,0.011156,0
-0.077992,0.72362,0.011055,0
-0.078113,0.72613,0.010955,0
-0.07807,0.72864,0.010854,0
-0.078088,0.73116,0.010754,0
-0.077908,0.73367,0.010653,0
-0.078098,0.73618,0.010553,0
-0.077987,0.73869,0.010452,0
-0.078032,0.74121,0.010352,0
-0.078111,0.74372,0.010251,0
-0.07813,0.74623,0.010151,0
-0.077929,0.74874,0.01005,0
-0.078127,0.75126,0.0099497,0
-0.078134,0.75377,0.0098492,0
-0.077983,0.75628,0.0097487,0
-0.077903,0.75879,0.0096482,0
-0.077686,0.76131,0.0095477,0
-0.077616,0.76382,0.0094472,0
-0.077687,0.76633,0.0093467,0
-0.077835,0.76884,0.0092462,0
-0.077673,0.77136,0.0091457,0
-0.077798,0.77387,0.0090452,0
-0.077741,0.77638,0.0089447,0
-0.077809,0.77889,0.0088442,0
-0.07787,0.78141,0.0087437,0
-0.077946,0.78392,0.0086432,0
-0.078172,0.78643,0.0085427,0
-0.078004,0.78894,0.0084422,0
-0.077923,0.79146,0.0083417,0
