"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,   "mdot_outlet"  
          0,           0,        1105,       -2.06614325,      -325.5579592
          0,           0,        1106,      -1.913317167,      -325.5561423
          0,           0,        1107,      -1.770644136,      -325.5609446
          0,           0,        1108,      -1.707322642,      -325.5704718
          0,           0,        1109,      -1.697524311,       -325.589794
          0,           0,        1110,      -1.713475193,      -325.6130678
          0,           0,        1111,      -1.742485262,      -325.6250035
          0,           0,        1112,      -1.801669838,      -325.6302801
          0,           0,        1113,       -1.89551364,      -325.6379435
          0,           0,        1114,      -2.000816904,      -325.6463258
          0,           0,        1115,      -2.127255755,      -325.6511437
          0,           0,        1116,      -2.260156417,      -325.6465394
          0,           0,        1117,      -2.276049703,      -325.6347611
          0,           0,        1118,      -2.201404797,      -325.6242646
          0,           0,        1119,      -2.181592787,      -325.6225014
          0,           0,        1120,      -2.238099286,      -325.6304196
          0,           0,        1121,      -2.342285965,      -325.6433413
          0,           0,        1122,      -2.415376642,      -325.6554785
          0,           0,        1123,      -2.369003506,       -325.665065
          0,           0,        1124,      -2.188492538,      -325.6718909
          0,           0,        1125,      -1.996988724,      -325.6795102
          0,           0,        1126,       -1.83331478,      -325.6816316
          0,           0,        1127,      -1.698357857,      -325.6778506
          0,           0,        1128,      -1.602093285,      -325.6717271
          0,           0,        1129,      -1.541544069,      -325.6589914
          0,           0,        1130,      -1.520503362,      -325.6483384
          0,           0,        1131,      -1.554638111,      -325.6289288
          0,           0,        1132,      -1.648567588,      -325.6045572
          0,           0,        1133,      -1.786763098,      -325.5803287
          0,           0,        1134,      -1.980211807,      -325.5628034
          0,           0,        1135,      -2.043959722,      -325.5571426
          0,           0,        1136,       -1.86762496,      -325.5563414
          0,           0,        1137,      -1.747187282,      -325.5622298
          0,           0,        1138,      -1.699234391,      -325.5729897
          0,           0,        1139,      -1.698474079,       -325.596129
          0,           0,        1140,      -1.715207252,      -325.6172404
          0,           0,        1141,      -1.750030373,      -325.6250673
          0,           0,        1142,       -1.82042004,      -325.6307087
          0,           0,        1143,      -1.917183437,      -325.6396513
          0,           0,        1144,      -2.022243879,      -325.6489143
          0,           0,        1145,       -2.15209309,      -325.6521788
          0,           0,        1146,      -2.274452497,      -325.6444137
          0,           0,        1147,      -2.249383069,      -325.6308898
          0,           0,        1148,      -2.177179285,      -325.6214011
          0,           0,        1149,      -2.181726564,      -325.6219861
          0,           0,        1150,      -2.264536008,      -325.6319903
          0,           0,        1151,       -2.38234589,      -325.6458572
          0,           0,        1152,      -2.442940926,       -325.657985
          0,           0,        1153,      -2.367618565,      -325.6675975
          0,           0,        1154,      -2.159691324,      -325.6745186
          0,           0,        1155,      -1.961046749,       -325.681564
          0,           0,        1156,      -1.799774924,      -325.6821134
          0,           0,        1157,      -1.667630589,       -325.676482
          0,           0,        1158,      -1.578315324,      -325.6691355
          0,           0,        1159,      -1.525874398,      -325.6573556
          0,           0,        1160,        -1.5146919,      -325.6467386
          0,           0,        1161,      -1.561911501,      -325.6268011
          0,           0,        1162,      -1.664052462,       -325.603039
          0,           0,        1163,      -1.807887893,      -325.5786227
          0,           0,        1164,      -2.001965831,      -325.5619957
          0,           0,        1165,      -2.034760082,      -325.5569406
          0,           0,        1166,      -1.856770532,      -325.5568917
          0,           0,        1167,      -1.742657526,      -325.5632968
          0,           0,        1168,      -1.698286069,      -325.5747611
          0,           0,        1169,      -1.700888322,      -325.5985702
          0,           0,        1170,      -1.718697323,      -325.6185809
          0,           0,        1171,      -1.755898117,      -325.6255067
          0,           0,        1172,      -1.829863192,      -325.6313549
          0,           0,        1173,      -1.928318941,      -325.6405818
          0,           0,        1174,      -2.035281555,      -325.6494391
          0,           0,        1175,      -2.167589676,      -325.6521415
          0,           0,        1176,      -2.282180587,      -325.6437511
          0,           0,        1177,      -2.242817883,      -325.6302899
          0,           0,        1178,      -2.172101785,      -325.6212679
          0,           0,        1179,      -2.180389851,       -325.622824
          0,           0,        1180,      -2.265306597,      -325.6336116
          0,           0,        1181,      -2.381102335,      -325.6468423
          0,           0,        1182,       -2.43290972,      -325.6583282
          0,           0,        1183,      -2.345892467,      -325.6673331
          0,           0,        1184,      -2.141198499,      -325.6739215
          0,           0,        1185,       -1.95394311,      -325.6814159
          0,           0,        1186,      -1.795201192,      -325.6811229
          0,           0,        1187,      -1.667298502,      -325.6757021
          0,           0,        1188,       -1.58282936,      -325.6681759
          0,           0,        1189,      -1.532887943,      -325.6558389
          0,           0,        1190,       -1.52391159,      -325.6433184
          0,           0,        1191,      -1.577787157,      -325.6221883
          0,           0,        1192,       -1.68647183,      -325.5995561
          0,           0,        1193,      -1.840381353,      -325.5764507
          0,           0,        1194,      -2.033980401,      -325.5623476
          0,           0,        1195,      -2.013556937,      -325.5578099
          0,           0,        1196,       -1.84059737,      -325.5581537
          0,           0,        1197,       -1.73999302,      -325.5652134
          0,           0,        1198,      -1.703090711,      -325.5790277
          0,           0,        1199,       -1.70795386,      -325.6031793
          0,           0,        1200,      -1.727108064,      -325.6198829
          0,           0,        1201,      -1.769242802,      -325.6249318
          0,           0,        1202,      -1.848585675,      -325.6309776
          0,           0,        1203,      -1.946467181,       -325.640376
          0,           0,        1204,      -2.051926725,      -325.6488467
          0,           0,        1205,      -2.184495553,      -325.6506941
          0,           0,        1206,      -2.298339683,      -325.6420868
          0,           0,        1207,      -2.259672468,      -325.6291938
          0,           0,        1208,      -2.194351214,       -325.621293
          0,           0,        1209,      -2.208395427,      -325.6237859
          0,           0,        1210,       -2.29647794,      -325.6348218
          0,           0,        1211,      -2.405773015,      -325.6480025
          0,           0,        1212,      -2.442809869,      -325.6592743
          0,           0,        1213,      -2.333864863,      -325.6681958
          0,           0,        1214,       -2.12190883,      -325.6743889
          0,           0,        1215,      -1.937604261,      -325.6812256
          0,           0,        1216,      -1.783373075,      -325.6801182
          0,           0,        1217,      -1.659917158,      -325.6743826
          0,           0,        1218,      -1.580823184,      -325.6672026
          0,           0,        1219,      -1.535482999,       -325.656108
          0,           0,        1220,      -1.530013586,      -325.6445723
          0,           0,        1221,      -1.584705637,      -325.6238665
          0,           0,        1222,      -1.690723442,      -325.6007916
          0,           0,        1223,      -1.840093362,      -325.5769174
          0,           0,        1224,      -2.032594367,      -325.5620967
          0,           0,        1225,      -2.023144453,      -325.5575429
          0,           0,        1226,      -1.846466985,      -325.5581425
          0,           0,        1227,      -1.741421351,      -325.5652177
          0,           0,        1228,      -1.702496574,      -325.5781812
          0,           0,        1229,      -1.707285726,      -325.6021522
          0,           0,        1230,      -1.726493152,      -325.6196599
          0,           0,        1231,      -1.767360953,      -325.6253574
          0,           0,        1232,      -1.845371478,      -325.6315644
          0,           0,        1233,      -1.944139581,      -325.6408698
          0,           0,        1234,       -2.05137963,      -325.6491278
          0,           0,        1235,      -2.185162048,      -325.6510177
          0,           0,        1236,      -2.295405865,      -325.6425723
          0,           0,        1237,      -2.251947174,      -325.6296866
          0,           0,        1238,      -2.184732741,      -325.6216488
          0,           0,        1239,      -2.195768694,      -325.6241866
          0,           0,        1240,      -2.279971583,      -325.6354799
          0,           0,        1241,      -2.388098057,      -325.6482542
          0,           0,        1242,      -2.424189339,      -325.6591503
          0,           0,        1243,      -2.317144064,      -325.6677087
          0,           0,        1244,      -2.114477161,      -325.6743137
          0,           0,        1245,      -1.935754437,      -325.6811339
          0,           0,        1246,      -1.782262997,      -325.6800562
          0,           0,        1247,      -1.660181066,      -325.6750082
          0,           0,        1248,       -1.58180501,      -325.6674305
          0,           0,        1249,      -1.535987367,      -325.6552576
          0,           0,        1250,      -1.530022986,      -325.6421628
          0,           0,        1251,      -1.588208247,      -325.6196449
          0,           0,        1252,      -1.699377072,      -325.5965864
          0,           0,        1253,      -1.857639117,      -325.5735856
          0,           0,        1254,      -2.047559379,      -325.5610633
          0,           0,        1255,      -1.992756779,      -325.5573289
          0,           0,        1256,      -1.823174744,      -325.5587133
          0,           0,        1257,      -1.731048352,      -325.5666229
          0,           0,        1258,      -1.700811414,        -325.58202
          0,           0,        1259,      -1.709753292,      -325.6061272
          0,           0,        1260,      -1.731787365,      -325.6214249
          0,           0,        1261,      -1.778114315,      -325.6255753
          0,           0,        1262,      -1.861986444,      -325.6316809
          0,           0,        1263,      -1.961150719,      -325.6413175
          0,           0,        1264,      -2.069205838,      -325.6496634
          0,           0,        1265,      -2.204452058,       -325.650876
          0,           0,        1266,      -2.304870275,      -325.6418272
          0,           0,        1267,      -2.246478643,      -325.6290179
          0,           0,        1268,      -2.180186593,      -325.6217115
          0,           0,        1269,      -2.194614424,      -325.6250839
          0,           0,        1270,      -2.280588353,      -325.6367981
          0,           0,        1271,      -2.385385952,       -325.649569
          0,           0,        1272,      -2.411178901,      -325.6601186
          0,           0,        1273,      -2.292034275,      -325.6681841
          0,           0,        1274,      -2.093329967,      -325.6752766
          0,           0,        1275,      -1.918112278,       -325.681382
          0,           0,        1276,      -1.767527243,      -325.6800569
          0,           0,        1277,      -1.650640548,      -325.6751008
          0,           0,        1278,      -1.574408041,      -325.6657211
          0,           0,        1279,       -1.53202737,      -325.6536985
          0,           0,        1280,      -1.531813469,      -325.6406563
          0,           0,        1281,      -1.597741684,      -325.6162547
          0,           0,        1282,       -1.71351916,      -325.5923315
          0,           0,        1283,      -1.879690205,      -325.5701442
          0,           0,        1284,      -2.058424886,      -325.5601553
          0,           0,        1285,      -1.962952465,       -325.556675
          0,           0,        1286,      -1.802308502,      -325.5599296
          0,           0,        1287,      -1.720854402,      -325.5685975
          0,           0,        1288,      -1.699528415,      -325.5854263
          0,           0,        1289,      -1.713102914,      -325.6092646
          0,           0,        1290,      -1.738189095,      -325.6233777
          0,           0,        1291,      -1.789306258,      -325.6269159
          0,           0,        1292,      -1.878157592,      -325.6332084
          0,           0,        1293,      -1.979964158,      -325.6425711
          0,           0,        1294,       -2.09345549,      -325.6499011
          0,           0,        1295,      -2.231226997,      -325.6498941
          0,           0,        1296,      -2.309237358,      -325.6403608
          0,           0,        1297,       -2.23809725,      -325.6281787
          0,           0,        1298,      -2.179536312,      -325.6225223
          0,           0,        1299,      -2.199662978,      -325.6272858
          0,           0,        1300,      -2.286136446,      -325.6390462
          0,           0,        1301,      -2.380261508,      -325.6511481
          0,           0,        1302,      -2.383872922,      -325.6607985
          0,           0,        1303,      -2.249541462,      -325.6679499
          0,           0,        1304,      -2.067093034,       -325.676251
          0,           0,        1305,      -1.896719991,      -325.6808628
          0,           0,        1306,      -1.753524308,      -325.6796279
          0,           0,        1307,      -1.643893667,       -325.675015
          0,           0,        1308,      -1.569783825,       -325.662985
          0,           0,        1309,      -1.532560491,      -325.6501782
          0,           0,        1310,      -1.543242703,      -325.6342345
          0,           0,        1311,      -1.621834595,      -325.6092343
          0,           0,        1312,      -1.750052685,      -325.5860369
          0,           0,        1313,      -1.933781283,      -325.5665282
          0,           0,        1314,      -2.062494124,      -325.5592395
          0,           0,        1315,      -1.909953679,      -325.5568609
          0,           0,        1316,      -1.771576025,      -325.5612084
          0,           0,        1317,      -1.710928198,      -325.5713329
          0,           0,        1318,      -1.700861834,      -325.5910313
          0,           0,        1319,      -1.716158614,      -325.6136398
          0,           0,        1320,      -1.745799828,      -325.6245779
          0,           0,        1321,      -1.806382609,      -325.6293525
          0,           0,        1322,      -1.900077632,      -325.6369479
          0,           0,        1323,      -2.003514743,      -325.6453769
          0,           0,        1324,      -2.127338886,      -325.6504197
          0,           0,        1325,      -2.262994566,      -325.6462233
          0,           0,        1326,      -2.291619299,      -325.6348188
          0,           0,        1327,      -2.219185316,      -325.6245866
          0,           0,        1328,      -2.196558916,      -325.6227165
          0,           0,        1329,      -2.250432406,      -325.6303893
          0,           0,        1330,      -2.351249375,       -325.643328
          0,           0,        1331,      -2.420794414,      -325.6554246
          0,           0,        1332,       -2.37130351,      -325.6650704
          0,           0,        1333,      -2.189107425,      -325.6719337
          0,           0,        1334,      -1.995876419,      -325.6790118
          0,           0,        1335,      -1.834311875,      -325.6812048
          0,           0,        1336,      -1.700249698,      -325.6774559
          0,           0,        1337,      -1.604700565,      -325.6717294
          0,           0,        1338,      -1.545008446,      -325.6597267
          0,           0,        1339,      -1.523683034,      -325.6498104
          0,           0,        1340,      -1.554324302,      -325.6317513
          0,           0,        1341,      -1.643811261,      -325.6070835
          0,           0,        1342,      -1.775885335,       -325.582366
          0,           0,        1343,      -1.964426092,      -325.5634322
          0,           0,        1344,      -2.054689382,      -325.5571656
          0,           0,        1345,      -1.883570976,      -325.5561719
          0,           0,        1346,      -1.754052448,      -325.5616982
          0,           0,        1347,      -1.700889167,       -325.571602
          0,           0,        1348,      -1.696947972,      -325.5936982
          0,           0,        1349,      -1.713903461,      -325.6157725
          0,           0,        1350,      -1.746155538,      -325.6251541
          0,           0,        1351,      -1.812297946,      -325.6308972
          0,           0,        1352,      -1.908578153,      -325.6397071
          0,           0,        1353,      -2.014393405,      -325.6487934
          0,           0,        1354,      -2.144253655,      -325.6524159
          0,           0,        1355,      -2.268362911,      -325.6452456
          0,           0,        1356,      -2.248322604,      -325.6321613
          0,           0,        1357,      -2.173715651,      -325.6223327
          0,           0,        1358,      -2.171327691,      -325.6223745
          0,           0,        1359,      -2.245915324,      -325.6319485
          0,           0,        1360,      -2.359133258,      -325.6453397
          0,           0,        1361,      -2.423201949,      -325.6573153
          0,           0,        1362,      -2.356895188,      -325.6667488
          0,           0,        1363,      -2.161077227,      -325.6734534
          0,           0,        1364,      -1.969989269,      -325.6812392
          0,           0,        1365,      -1.807634674,      -325.6820107
          0,           0,        1366,      -1.675424923,       -325.677135
          0,           0,        1367,        -1.5848747,       -325.669929
          0,           0,        1368,      -1.529667152,      -325.6574064
          0,           0,        1369,      -1.515517554,      -325.6454659
          0,           0,        1370,      -1.562476121,      -325.6243931
          0,           0,        1371,      -1.666190058,      -325.6007706
          0,           0,        1372,      -1.814400638,        -325.57685
          0,           0,        1373,      -2.011025191,      -325.5615734
          0,           0,        1374,      -2.020908902,      -325.5569968
          0,           0,        1375,      -1.844075573,      -325.5572006
          0,           0,        1376,      -1.737707703,      -325.5640105
          0,           0,        1377,      -1.697700428,      -325.5767268
          0,           0,        1378,      -1.702717716,       -325.601135
          0,           0,        1379,      -1.721686703,      -325.6197944
          0,           0,        1380,      -1.761583851,      -325.6255626
          0,           0,        1381,      -1.839400857,      -325.6314442
          0,           0,        1382,      -1.938640655,      -325.6408717
          0,           0,        1383,      -2.046026035,       -325.649628
          0,           0,        1384,      -2.179205596,      -325.6519081
          0,           0,        1385,      -2.288917906,      -325.6431768
          0,           0,        1386,      -2.241759502,      -325.6297173
          0,           0,        1387,      -2.172053067,      -325.6211431
          0,           0,        1388,      -2.183162917,      -325.6233465
          0,           0,        1389,      -2.269944027,      -325.6346132
          0,           0,        1390,      -2.384095703,      -325.6477202
          0,           0,        1391,      -2.428714797,      -325.6589328
          0,           0,        1392,      -2.331130988,      -325.6676857
          0,           0,        1393,      -2.126001281,      -325.6742785
          0,           0,        1394,      -1.942805953,      -325.6815116
          0,           0,        1395,      -1.786622085,      -325.6807106
          0,           0,        1396,      -1.661365935,      -325.6752807
          0,           0,        1397,      -1.580480252,      -325.6676923
          0,           0,        1398,      -1.532820962,      -325.6554067
          0,           0,        1399,       -1.52580588,      -325.6421542
          0,           0,        1400,      -1.583326661,      -325.6200363
          0,           0,        1401,      -1.694970496,      -325.5973661
          0,           0,        1402,      -1.853058744,      -325.5746006
          0,           0,        1403,       -2.04419737,       -325.561749
          0,           0,        1404,      -1.997618236,      -325.5578074
          0,           0,        1405,      -1.828304206,      -325.5587324
          0,           0,        1406,      -1.734478921,      -325.5662361
          0,           0,        1407,      -1.702709767,       -325.581196
          0,           0,        1408,      -1.710122769,      -325.6053072
          0,           0,        1409,      -1.730856749,      -325.6207818
          0,           0,        1410,      -1.775830258,      -325.6251622
          0,           0,        1411,      -1.858068126,       -325.631269
          0,           0,        1412,      -1.956354341,        -325.64081
          0,           0,        1413,      -2.062849817,      -325.6492217
          0,           0,        1414,      -2.196904418,      -325.6506597
          0,           0,        1415,      -2.304310916,       -325.641795
          0,           0,        1416,      -2.255061649,      -325.6289858
          0,           0,        1417,      -2.189374249,      -325.6214786
          0,           0,        1418,      -2.204272722,      -325.6245003
          0,           0,        1419,      -2.291405095,      -325.6359705
          0,           0,        1420,       -2.39809604,      -325.6488714
          0,           0,        1421,      -2.428027563,      -325.6597646
          0,           0,        1422,      -2.311743619,      -325.6682723
          0,           0,        1423,      -2.105120877,      -325.6745671
          0,           0,        1424,      -1.927155419,      -325.6811337
          0,           0,        1425,      -1.775650958,      -325.6796284
          0,           0,        1426,      -1.655690908,      -325.6743022
          0,           0,        1427,      -1.579888817,      -325.6668087
          0,           0,        1428,      -1.536605506,      -325.6552904
          0,           0,        1429,      -1.532871458,      -325.6427934
          0,           0,        1430,      -1.591792372,       -325.620501
          0,           0,        1431,      -1.701888585,      -325.5972742
          0,           0,        1432,      -1.857975178,      -325.5738623
          0,           0,        1433,      -2.047784182,      -325.5609382
          0,           0,        1434,      -1.998071856,       -325.557175
          0,           0,        1435,      -1.826260332,      -325.5585398
          0,           0,        1436,      -1.731685765,      -325.5662523
          0,           0,        1437,       -1.70025237,      -325.5812808
          0,           0,        1438,      -1.708612142,      -325.6053519
          0,           0,        1439,      -1.730119226,      -325.6209251
          0,           0,        1440,      -1.775353637,      -325.6254252
          0,           0,        1441,      -1.857997515,       -325.631781
          0,           0,        1442,      -1.956304263,      -325.6415086
          0,           0,        1443,       -2.06394218,      -325.6499412
          0,           0,        1444,       -2.19930854,      -325.6511551
          0,           0,        1445,       -2.30007034,      -325.6419388
          0,           0,        1446,      -2.241384816,      -325.6289391
          0,           0,        1447,      -2.175511399,      -325.6214462
          0,           0,        1448,      -2.191472526,      -325.6246494
          0,           0,        1449,      -2.279068913,      -325.6363823
          0,           0,        1450,      -2.386484256,      -325.6493426
          0,           0,        1451,       -2.41621618,      -325.6602186
          0,           0,        1452,      -2.299913836,      -325.6686168
          0,           0,        1453,      -2.096619631,      -325.6752929
          0,           0,        1454,      -1.919383937,      -325.6817405
          0,           0,        1455,      -1.767368782,      -325.6802315
          0,           0,        1456,      -1.648567858,       -325.675085
          0,           0,        1457,      -1.572230511,      -325.6661418
          0,           0,        1458,      -1.529526571,      -325.6543589
          0,           0,        1459,      -1.528232422,      -325.6416731
          0,           0,        1460,      -1.592706039,      -325.6172431
          0,           0,        1461,       -1.70679664,         -325.5929
          0,           0,        1462,      -1.870168578,      -325.5702559
          0,           0,        1463,      -2.053498344,      -325.5598122
          0,           0,        1464,      -1.968172014,      -325.5565693
          0,           0,        1465,      -1.804256826,      -325.5595281
          0,           0,        1466,      -1.720509825,      -325.5678673
          0,           0,        1467,      -1.697644249,       -325.584226
          0,           0,        1468,      -1.711057887,      -325.6082347
          0,           0,        1469,      -1.735438574,       -325.622944
          0,           0,        1470,      -1.784729692,      -325.6266794
          0,           0,        1471,      -1.872145098,      -325.6330297
          0,           0,        1472,      -1.973019029,       -325.642631
          0,           0,        1473,      -2.085580615,      -325.6503438
          0,           0,        1474,      -2.223253101,      -325.6505783
          0,           0,        1475,      -2.303690963,      -325.6409042
          0,           0,        1476,      -2.230763764,      -325.6282913
          0,           0,        1477,      -2.170244323,      -325.6219959
          0,           0,        1478,      -2.189848168,      -325.6263502
          0,           0,        1479,      -2.278769019,      -325.6383447
          0,           0,        1480,      -2.379216985,       -325.650834
          0,           0,        1481,      -2.391959667,      -325.6607959
          0,           0,        1482,      -2.262521707,      -325.6681968
          0,           0,        1483,       -2.07430925,      -325.6764345
          0,           0,        1484,      -1.900794758,      -325.6814983
          0,           0,        1485,      -1.754624427,      -325.6801777
          0,           0,        1486,      -1.642003905,      -325.6753572
          0,           0,        1487,      -1.566487124,      -325.6636766
          0,           0,        1488,       -1.52766993,      -325.6508001
          0,           0,        1489,       -1.53608209,      -325.6353596
          0,           0,        1490,       -1.61336254,       -325.610047
          0,           0,        1491,      -1.740085164,      -325.5865119
          0,           0,        1492,      -1.921991332,      -325.5666038
          0,           0,        1493,      -2.061087648,      -325.5591423
          0,           0,        1494,       -1.91459623,      -325.5565319
          0,           0,        1495,      -1.772947076,      -325.5606361
          0,           0,        1496,      -1.710181833,      -325.5708198
          0,           0,        1497,      -1.699121731,      -325.5898239
          0,           0,        1498,      -1.714581689,      -325.6128724
          0,           0,        1499,      -1.743472906,      -325.6245431
          0,           0,        1500,      -1.802259568,      -325.6290636
          0,           0,        1501,      -1.895048421,      -325.6362927
          0,           0,        1502,      -1.998014654,      -325.6447711
          0,           0,        1503,      -2.120237816,      -325.6503088
          0,           0,        1504,      -2.256847759,      -325.6468433
          0,           0,        1505,        -2.2955067,      -325.6356953
          0,           0,        1506,      -2.222818527,      -325.6251041
          0,           0,        1507,      -2.194478665,      -325.6225151
          0,           0,        1508,      -2.243677772,      -325.6296734
          0,           0,        1509,      -2.342625996,      -325.6425959
          0,           0,        1510,      -2.417129865,      -325.6547957
          0,           0,        1511,      -2.377075072,      -325.6646177
          0,           0,        1512,      -2.200499165,      -325.6716985
          0,           0,        1513,      -2.005026873,      -325.6785774
          0,           0,        1514,      -1.842310444,      -325.6812003
          0,           0,        1515,      -1.706777576,      -325.6776074
          0,           0,        1516,      -1.608964983,      -325.6720569
          0,           0,        1517,      -1.547761472,      -325.6602393
          0,           0,        1518,      -1.524861496,      -325.6502275
          0,           0,        1519,      -1.551738376,      -325.6334795
          0,           0,        1520,      -1.638668075,      -325.6089108
          0,           0,        1521,      -1.767908482,      -325.5843204
          0,           0,        1522,      -1.952652805,      -325.5644205
          0,           0,        1523,      -2.061012188,      -325.5573947
          0,           0,        1524,      -1.897661553,      -325.5559483
          0,           0,        1525,      -1.761790785,      -325.5611501
          0,           0,        1526,      -1.703638066,      -325.5708818
          0,           0,        1527,      -1.696544961,      -325.5916821
          0,           0,        1528,      -1.713007395,      -325.6141849
          0,           0,        1529,      -1.743420225,      -325.6247445
          0,           0,        1530,       -1.80600843,       -325.630545
          0,           0,        1531,      -1.900352068,      -325.6390458
          0,           0,        1532,      -2.005124836,      -325.6478955
          0,           0,        1533,      -2.133340415,       -325.651969
          0,           0,        1534,      -2.262488125,      -325.6457567
          0,           0,        1535,      -2.258935803,      -325.6331115
          0,           0,        1536,      -2.184391629,      -325.6229127
          0,           0,        1537,      -2.176270583,      -325.6220114
          0,           0,        1538,      -2.245381631,      -325.6307445
          0,           0,        1539,      -2.357726359,      -325.6441437
          0,           0,        1540,      -2.428570107,       -325.656417
          0,           0,        1541,      -2.373797225,      -325.6661815
          0,           0,        1542,       -2.18155959,      -325.6731986
          0,           0,        1543,      -1.983885487,      -325.6805805
          0,           0,        1544,      -1.819870834,      -325.6821999
          0,           0,        1545,      -1.684645661,      -325.6774798
          0,           0,        1546,      -1.590051304,      -325.6707497
          0,           0,        1547,      -1.532386473,      -325.6582384
          0,           0,        1548,      -1.515474488,      -325.6478961
          0,           0,        1549,      -1.554848711,      -325.6282099
          0,           0,        1550,      -1.652570312,      -325.6040589
          0,           0,        1551,      -1.793016543,      -325.5797748
          0,           0,        1552,      -1.986776155,      -325.5624704
          0,           0,        1553,      -2.040658004,      -325.5570011
          0,           0,        1554,      -1.863659801,      -325.5565106
          0,           0,        1555,      -1.745315236,      -325.5625932
          0,           0,        1556,      -1.698594955,      -325.5735196
          0,           0,        1557,       -1.69908731,      -325.5968072
          0,           0,        1558,      -1.716226852,      -325.6176268
          0,           0,        1559,      -1.751751067,      -325.6252431
          0,           0,        1560,      -1.823102949,       -325.631001
          0,           0,        1561,      -1.920468074,      -325.6400233
          0,           0,        1562,      -2.026310107,      -325.6491128
          0,           0,        1563,      -2.157121879,      -325.6521865
          0,           0,        1564,      -2.276839661,      -325.6441696
          0,           0,        1565,      -2.246485609,      -325.6306349
          0,           0,        1566,      -2.175491196,      -325.6212709
          0,           0,        1567,      -2.181766862,      -325.6221765
          0,           0,        1568,      -2.266013402,      -325.6324523
          0,           0,        1569,       -2.38368623,      -325.6460999
          0,           0,        1570,      -2.442022601,      -325.6579856
          0,           0,        1571,      -2.363583499,      -325.6673865
          0,           0,        1572,      -2.156095668,      -325.6741168
          0,           0,        1573,      -1.961199178,      -325.6814588
          0,           0,        1574,      -1.800384825,      -325.6817263
          0,           0,        1575,      -1.669428174,      -325.6761841
          0,           0,        1576,      -1.581315337,      -325.6686899
          0,           0,        1577,      -1.529564294,       -325.656763
          0,           0,        1578,      -1.519108669,      -325.6457347
          0,           0,        1579,      -1.568030056,      -325.6257866
          0,           0,        1580,      -1.671698772,      -325.6025119
          0,           0,        1581,      -1.818105806,      -325.5784767
          0,           0,        1582,      -2.012094667,      -325.5624001
          0,           0,        1583,      -2.032320747,      -325.5573137
          0,           0,        1584,      -1.855177719,      -325.5571877
          0,           0,        1585,      -1.744177971,      -325.5639175
          0,           0,        1586,      -1.700512648,      -325.5757814
          0,           0,        1587,      -1.703323289,      -325.5995319
          0,           0,        1588,      -1.721141185,      -325.6185952
          0,           0,        1589,      -1.759140238,      -325.6248549
          0,           0,        1590,      -1.833768812,      -325.6307223
          0,           0,        1591,      -1.930892891,      -325.6401388
          0,           0,        1592,      -2.035725499,      -325.6489982
          0,           0,        1593,       -2.16686829,      -325.6515981
          0,           0,        1594,       -2.28548969,      -325.6433219
          0,           0,        1595,      -2.252610215,      -325.6300798
          0,           0,        1596,      -2.183678654,      -325.6213106
          0,           0,        1597,       -2.19292557,      -325.6228099
          0,           0,        1598,      -2.278588724,       -325.633298
          0,           0,        1599,      -2.392896954,      -325.6467543
          0,           0,        1600,      -2.443630897,      -325.6583957
          0,           0,        1601,      -2.353786351,      -325.6676406
